python_based_indices,frequency,percentage,mapping
10943,1387,52.99961788307222,8254
10954,2509,95.87313717997708,8265
10983,1000,38.211692777990066,8294
10990,1582,60.45089797478028,8301
10994,1026,39.205196790217805,8305
11040,1222,46.69468857470386,8349
11042,734,28.04738249904471,8351
11128,1909,72.94612151318303,8423
11135,2466,94.2300343905235,8430
11144,2585,98.77722583110432,8439
11146,1763,67.36721436759649,8441
11148,1025,39.16698509743981,8443
11152,1887,72.10546427206725,8447
11155,1485,56.74436377531524,8450
11207,307,11.73098968284295,8499
11222,1499,57.27932747420711,8511
11227,1670,63.81352693924341,8516
11289,1412,53.95491020252197,8543
11330,1006,38.440962934658,8552
11333,1786,68.24608330149026,8555
11344,2151,82.19335116545663,8564
11368,904,34.54337027130302,8581
11384,1000,38.211692777990066,8597
11387,1115,42.606037447458924,8599
11390,1395,53.30531142529614,8602
11411,2435,93.04547191440581,8620
11438,944,36.07183798242262,8642
11450,2014,76.95834925487199,8651
11479,2079,79.44210928544135,8675
11520,1709,65.30378295758501,8708
11529,1442,55.10126098586167,8717
11535,1388,53.03782957585021,8723
11538,1382,52.80855941918227,8726
11541,534,20.405043943446696,8729
11569,2346,89.64463125716469,8757
11614,1108,42.338555598012995,8777
11616,1204,46.006878104700036,8779
11624,689,26.327856324035153,8786
11626,1388,53.03782957585021,8788
11705,789,30.14902560183416,8863
11769,496,18.952999617883073,8894
11826,2330,89.03324417271685,8945
11898,2303,88.00152846771113,9011
11946,826,31.562858234619792,9059
11975,1105,42.22392051967902,9085
11986,2200,84.06572411157815,9093
12001,2415,92.281238058846,9108
12007,1884,71.99082919373328,9114
12012,719,27.474207107374855,9119
12016,2237,85.47955674436378,9123
12018,2172,82.99579671379442,9125
12113,1263,48.26136797860145,9220
12117,1444,55.177684371417655,9224
12124,371,14.176538020634315,9231
12198,945,36.110049675200614,9245
12209,1340,51.20366832250669,9256
12222,2126,81.23805884600688,9269
12257,1720,65.72411157814291,9290
12270,2027,77.45510126098586,9303
12276,1996,76.27053878486817,9309
12338,126,4.814673290026748,9338
12373,1664,63.584256782575466,9372
12448,136,5.196790217806649,9396
13208,118,4.508979747802828,9574
13255,121,4.623614826136798,9593
13262,115,4.3943446694688575,9600
409,27,1.0317157050057317,10
1171,1114,42.56782575468093,242
1403,842,32.17424531906764,419
1692,1425,54.451662208635845,644
1727,302,11.539931218952999,670
1840,1137,43.4466946885747,782
1891,699,26.709973251815054,833
1912,1450,55.40695452808559,851
1972,583,22.277416889568208,911
1978,156,5.96102407336645,917
1990,563,21.513183034008406,929
1996,590,22.544898739014137,935
2023,482,18.41803591899121,952
2027,1437,54.910202521971726,956
2091,970,37.06534199465036,1019
2149,716,27.359572029040887,1050
2241,566,21.62781811234238,1079
2243,578,22.086358425678256,1081
2255,110,4.203286205578907,1092
2300,790,30.187237294612153,1136
2308,1032,39.43446694688575,1144
2324,711,27.168513565150935,1160
2363,984,37.600305693542225,1199
2391,1500,57.3175391669851,1227
2399,128,4.8910966755827285,1235
2530,1235,47.19144058081773,1345
2564,219,8.368360718379824,1370
2567,482,18.41803591899121,1373
2581,470,17.95949560565533,1387
2612,199,7.604126862820023,1418
2766,273,10.431792128391288,1497
2775,208,7.948032097821933,1501
2806,528,20.175773786778755,1526
2821,410,15.666794038975926,1540
2879,261,9.973251815055407,1556
2884,516,19.717233473442874,1561
2985,480,18.34161253343523,1658
3029,480,18.34161253343523,1687
3033,500,19.105846388995033,1691
3041,101,3.8593809705769964,1699
3046,903,34.50515857852503,1704
3069,418,15.972487581199847,1727
3078,866,33.0913259457394,1736
3186,250,9.552923194497517,1780
3249,947,36.18647306075659,1808
3256,382,14.596866641192205,1815
3260,537,20.519679021780664,1819
3278,834,31.868551776843713,1837
3281,493,18.8383645395491,1840
3291,1051,40.16048910966756,1850
3347,581,22.200993504012228,1902
3352,572,21.857088269010315,1907
3363,421,16.08712265953382,1918
3391,1775,67.82575468093236,1946
3411,546,20.863584256782577,1966
3422,1367,52.23538402751242,1968
3426,615,23.50019105846389,1972
3474,348,13.297669086740543,2015
3488,1103,42.14749713412304,2029
3504,523,19.984715322888803,2044
3509,193,7.374856706152083,2049
3577,449,17.15705005731754,"Ins: 2063, pa: 3578"
3674,562,21.474971341230418,2089
3697,674,25.754680932365304,2111
3723,1021,39.01413832632786,2137
3738,669,25.563622468475355,2152
3835,329,12.571646923958731,2246
3853,1218,46.5418418035919,2264
3856,1188,45.395491020252194,2267
3894,14,0.5349636988918609,2305
3909,142,5.42606037447459,2320
3921,2026,77.41688956820788,2332
3978,662,25.296140619029423,2389
4018,1987,75.92663354986625,2429
4042,390,14.902560183416126,2453
4053,403,15.399312189529995,2464
4110,842,32.17424531906764,2521
4126,1106,42.26213221245701,2537
4171,494,18.876576232327093,2579
4200,725,27.703477264042796,2608
4203,851,32.51815055406954,2611
4207,683,26.098586167367213,2615
4318,434,16.583874665647688,2717
4346,515,19.679021780664883,2725
4390,61,2.330913259457394,2752
4406,951,36.33931983186855,2761
4438,1268,48.4524264424914,2775
4460,1186,45.31906763469622,2795
4468,422,16.125334352311807,2803
4604,949,36.262896446312574,2858
4649,1182,45.16622086358426,2900
4658,14,0.5349636988918609,2909
4736,688,26.289644631257165,2971
4740,272,10.393580435613298,2975
4742,238,9.094382881161636,2977
4786,475,18.15055406954528,3020
4789,808,30.87504776461597,3023
4819,326,12.457011845624761,3053
4845,573,21.895299961788307,3070
4878,45,1.719526175009553,3103
4900,484,18.494459304547192,3125
4942,498,19.029423003439053,3167
4950,260,9.935040122277417,3175
4956,468,17.88307222009935,3181
4960,427,16.31639281620176,3185
4980,267,10.202521971723348,3205
5003,437,16.69850974398166,3224
5005,371,14.176538020634315,3226
5021,165,6.304929308368361,3242
5023,704,26.901031715705006,3244
5033,154,5.88460068781047,3254
5039,635,24.264424914023692,3260
5138,1164,44.47841039358043,3350
5170,1015,38.784868169659916,3382
5301,1248,47.6881925869316,3411
5340,898,34.31410011463508,3450
5396,533,20.366832250668704,3506
5423,680,25.983951089033244,3533
5428,289,11.043179212839128,3538
5443,513,19.602598395108902,3553
5456,1067,40.7718761941154,3566
5459,579,22.124570118456248,3569
5488,411,15.705005731753916,3593
5509,646,24.68475353458158,3614
5523,188,7.1837982422621325,3628
5560,1670,63.81352693924341,3665
5563,628,23.99694306457776,3668
5574,611,23.34734428735193,3679
5586,640,24.45548337791364,3691
5601,844,32.250668704623614,3706
5658,633,24.188001528467712,3763
5674,654,24.990447076805502,3779
5708,240,9.170806266717616,3812
5771,20,0.7642338555598013,3875
5778,766,29.27015666794039,3882
5828,1061,40.542606037447456,3932
5853,750,28.65876958349255,3957
5887,767,29.30836836071838,3991
5896,623,23.80588460068781,4000
5924,860,32.862055789071455,4028
5993,1095,41.84180359189912,4097
6008,852,32.556362246847534,4112
6034,521,19.908291937332823,4138
6097,463,17.6920137562094,4201
6101,523,19.984715322888803,4205
6162,923,35.26939243408483,4265
6206,512,19.564386702330914,4309
6230,943,36.03362628964463,4333
6245,679,25.945739396255256,4348
6251,1131,43.217424531906765,4354
6262,711,27.168513565150935,4365
6267,438,16.736721436759648,4370
6270,915,34.96369889186091,4373
6282,1404,53.64921666029805,4385
6287,476,18.18876576232327,4390
6299,513,19.602598395108902,4402
6462,364,13.909056171188384,4564
6469,540,20.634314100114636,4571
6487,933,35.65150936186473,4588
6512,1913,73.098968284295,4613
6523,75,2.8658769583492547,4624
6533,1708,65.26557126480704,4634
6536,1411,53.91669850974398,4637
6555,1491,56.97363393198319,4655
6566,557,21.283912877340466,4666
6597,674,25.754680932365304,4697
6665,525,20.061138708444783,4762
6668,400,15.284677111196025,4765
6672,698,26.671761559037066,4769
6684,1459,55.750859763087504,4781
6686,1052,40.19870080244555,4783
6692,504,19.258693160106994,4789
6694,2558,97.74551012609858,4791
6698,432,16.507451280091708,4795
6731,254,9.705769965609477,4828
6770,553,21.131066106228506,4867
6788,552,21.092854413450517,4885
6851,376,14.367596484524265,4948
7133,660,25.219717233473443,5198
7138,117,4.470768055024838,5203
7166,1022,39.052350019105845,5231
7175,525,20.061138708444783,5240
7315,359,13.717997707298434,5371
7331,266,10.164310278945358,5387
7418,482,18.41803591899121,5474
7460,1050,40.12227741688957,5516
7480,412,15.743217424531906,5536
7513,662,25.296140619029423,5569
7529,617,23.57661444401987,5585
7613,894,34.16125334352312,5651
7895,419,16.01069927397784,5687
7906,180,6.878104700038212,5698
7951,704,26.901031715705006,5740
8006,556,21.245701184562478,5792
8027,587,22.43026366068017,5813
8042,1158,44.249140236912496,5828
8051,1350,51.58578525028659,5837
8057,302,11.539931218952999,5843
8060,1184,45.242644249140234,5846
8065,496,18.952999617883073,5851
8114,617,23.57661444401987,5899
8139,1112,42.491402369124955,5924
8146,1193,45.58654948414215,5930
8170,1147,43.828811616354606,5954
8185,487,18.60909438288116,5969
8236,1113,42.52961406190294,6020
8246,510,19.487963316774934,6029
8321,726,27.741688956820788,6103
8327,160,6.11387084447841,6109
8344,1419,54.2223920519679,6125
8380,970,37.06534199465036,6158
8389,978,37.37103553687428,6166
8504,496,18.952999617883073,6250
8519,500,19.105846388995033,6265
8552,943,36.03362628964463,6298
8597,614,23.4619793656859,6343
8599,515,19.679021780664883,6345
8606,567,21.666029805120367,6352
8684,116,4.432556362246848,6430
8766,995,38.020634314100114,6512
8845,1382,52.80855941918227,6591
8876,614,23.4619793656859,6622
8922,344,13.144822315628582,6668
8945,1311,50.09552923194497,6691
8963,436,16.660298051203668,6709
8994,1890,72.22009935040123,6740
8999,537,20.519679021780664,6745
9044,518,19.793656858998855,6788
9160,1581,60.41268628200229,6903
9224,569,21.742453190676347,6964
9239,514,19.640810087886894,6979
9268,254,9.705769965609477,6993
9297,469,17.92128391287734,7022
9353,1228,46.9239587313718,7041
9414,1559,59.57202904088651,7068
9465,450,17.19526175009553,7119
9517,523,19.984715322888803,7153
9520,836,31.944975162399693,7156
9562,937,35.80435613297669,7189
9565,467,17.84486052732136,7192
9674,509,19.449751623996942,7267
9684,755,28.8498280473825,7277
9785,1117,42.6824608330149,7358
9802,567,21.666029805120367,7375
9859,465,17.76843714176538,7406
9867,580,22.162781811234236,7414
9874,1128,43.1027894535728,7421
9898,539,20.596102407336645,7439
9939,503,19.220481467329,7460
9945,549,20.978219335116545,7466
9974,238,9.094382881161636,7474
